Customer_ID,Segment,Age,Gender,Occupation,Income_Band,Immigration_Status,Region,Household_Size,Relationship_Status,Years_With_Bank,Has_Direct_Deposit,Churn_Flag,Product_Count,Total_Balance,Monthly_Revenue,CLV_5yr,Primary_Bank_Score,Churn_Risk_Score,Churn_Risk_Tier,Churn_Probability_Model,Predicted_Churn,Model_Risk_Band,NPS_Score,CSAT_Score,Mobile_Usage_Score,Monthly_Logins
1000459,Young Professionals,33,Non-binary/Other,HR Specialist,$75K-$100K,Canadian Born,Mississauga,2,Common-law,5.93,0,0,4.0,355781.73,980.38,36229.15,70.0,20.0,Low,0.33640882,0,Medium,55,3.1,99.5,14
1000460,Young Professionals,36,Female,Engineer,$50K-$75K,Permanent Resident,Downtown Toronto,2,Common-law,6.55,1,0,4.0,40323.23,306.96,11343.46,100.0,0.0,Low,0.16712515,0,Medium,20,3.5,88.3,26
1000461,Young Professionals,34,Male,Nurse,$50K-$75K,Permanent Resident,Etobicoke,1,Single,8.05,1,0,6.0,91909.26,537.39,19858.81,100.0,0.0,Low,0.20632753,0,Medium,61,3.8,86.6,38
1000462,Young Professionals,25,Female,Nurse,$50K-$75K,Permanent Resident,Etobicoke,2,Single,3.94,0,1,5.0,71801.52,430.08,15893.26,70.0,20.0,Low,0.62667674,1,Critical,15,4.5,92.8,23
1000463,Young Professionals,34,Female,Nurse,$75K-$100K,Canadian Born,Richmond Hill,2,Married,3.31,1,1,4.0,13752.84,132.61,4900.5,100.0,0.0,Low,0.63845384,1,Critical,4,2.3,84.6,15
1000464,Young Professionals,39,Male,Nurse,$100K-$150K,Temporary Resident,Brampton,5,Single,8.16,0,0,4.0,18459.24,148.7,5495.09,70.0,20.0,Low,0.3153303,0,Medium,21,3.9,84.1,21
1000465,Young Professionals,29,Female,Accountant,$100K-$150K,Temporary Resident,Brampton,1,Married,14.79,1,0,2.0,14635.05,105.94,3914.93,80.0,25.0,Low,0.43974504,1,High,38,3.4,71.4,23
1000466,Young Professionals,39,Male,Sales Manager,$50K-$75K,Canadian Born,Etobicoke,1,Married,1.79,1,0,6.0,375569.39,991.97,36657.45,100.0,0.0,Low,0.22858408,0,Medium,21,3.5,84.2,13
1000467,Young Professionals,38,Male,Marketing Manager,$50K-$75K,Temporary Resident,Downtown Toronto,1,Single,7.91,0,0,4.0,51267.53,314.06,11605.83,70.0,20.0,Low,0.40931922,1,High,31,2.5,85.7,19
1000468,Young Professionals,25,Female,Accountant,$50K-$75K,Canadian Born,Downtown Toronto,2,Single,11.26,1,0,1.0,1347.95,14.57,538.42,80.0,45.0,Medium,0.3342655,0,Medium,40,3.7,86.7,31
1000469,Young Professionals,25,Female,Nurse,$50K-$75K,Canadian Born,Brampton,1,Divorced,1.92,1,0,5.0,32408.03,234.78,8676.11,100.0,0.0,Low,0.34398955,0,Medium,26,3.8,93.3,22
1000470,Young Professionals,28,Male,Software Engineer,$100K-$150K,Canadian Born,Richmond Hill,3,Single,5.18,1,0,4.0,340754.09,981.01,36252.43,85.0,0.0,Low,0.2816533,0,Medium,61,4.4,79.8,9
1000471,Young Professionals,35,Female,HR Specialist,$75K-$100K,Temporary Resident,Downtown Toronto,1,Single,0.73,0,0,4.0,76901.63,291.15,10759.21,70.0,30.0,Medium,0.5217017,1,High,35,3.8,89.0,16
1000472,Young Professionals,34,Female,Engineer,$50K-$75K,Permanent Resident,Mississauga,3,Single,11.8,0,1,3.0,273227.87,643.8,23791.11,70.0,20.0,Low,0.712294,1,Critical,19,4.2,79.1,27
1000473,Young Professionals,39,Male,Financial Analyst,$50K-$75K,Canadian Born,North York,2,Common-law,12.05,1,1,4.0,54708.44,179.26,6624.41,100.0,0.0,Low,0.71162516,1,Critical,17,2.6,84.4,21
1000474,Young Professionals,32,Male,Nurse,$75K-$100K,Temporary Resident,Richmond Hill,1,Common-law,14.35,1,0,5.0,35337.9,174.84,6461.07,100.0,0.0,Low,0.28591847,0,Medium,22,4.5,89.0,27
1000475,Young Professionals,29,Female,Nurse,$50K-$75K,Temporary Resident,Other GTA,2,Common-law,12.28,0,0,4.0,380081.79,1217.6,44995.42,70.0,20.0,Low,0.32720587,0,Medium,13,4.0,73.9,25
1000476,Young Professionals,38,Female,Software Engineer,$100K-$150K,Canadian Born,Brampton,1,Single,6.22,1,0,3.0,16074.79,23.43,865.84,100.0,0.0,Low,0.2165636,0,Medium,48,3.1,100.0,28
1000477,Young Professionals,24,Female,HR Specialist,$100K-$150K,Canadian Born,Other GTA,3,Single,2.56,1,1,4.0,65133.93,330.42,12210.4,100.0,0.0,Low,0.16372633,0,Medium,45,2.7,89.0,17
1000478,Young Professionals,36,Male,Accountant,$50K-$75K,Permanent Resident,Mississauga,2,Married,12.19,1,0,3.0,34912.73,301.02,11123.95,100.0,0.0,Low,0.32143423,0,Medium,33,2.5,90.6,23
1000479,Young Professionals,26,Male,HR Specialist,$50K-$75K,Canadian Born,Mississauga,2,Divorced,5.42,1,0,8.0,499433.29,1319.05,48744.43,100.0,0.0,Low,0.19867629,0,Medium,21,3.7,93.5,33
1000480,Young Professionals,38,Female,Sales Manager,$50K-$75K,Canadian Born,Mississauga,4,Common-law,4.06,0,0,6.0,88601.53,706.93,26124.03,70.0,20.0,Low,0.11832358,0,Low,52,3.6,77.9,26
1000481,Young Professionals,33,Female,Sales Manager,$100K-$150K,Canadian Born,North York,2,Single,8.37,1,0,3.0,9718.73,136.8,5055.33,100.0,0.0,Low,0.59205574,1,High,56,3.1,86.8,18
1000482,Young Professionals,27,Female,HR Specialist,$50K-$75K,Canadian Born,Etobicoke,4,Single,1.75,1,1,5.0,79371.45999999999,446.91,16515.2,100.0,0.0,Low,0.6412671,1,Critical,31,3.0,94.0,18
1000483,Young Professionals,36,Male,Accountant,$50K-$75K,Canadian Born,Mississauga,1,Married,12.22,0,0,5.0,391011.45,765.4100000000001,28285.11,70.0,20.0,Low,0.18833406,0,Medium,22,4.5,100.0,24
1000484,Young Professionals,31,Female,HR Specialist,$75K-$100K,Canadian Born,Downtown Toronto,3,Single,7.91,0,0,5.0,48948.86,297.1,10979.09,70.0,20.0,Low,0.20410755,0,Medium,29,2.9,73.1,21
1000485,Young Professionals,37,Female,HR Specialist,$75K-$100K,Temporary Resident,North York,2,Married,4.88,0,0,5.0,107483.41,720.57,26628.08,70.0,20.0,Low,0.26801768,0,Medium,23,3.5,77.1,22
1000486,Young Professionals,33,Female,Software Engineer,$75K-$100K,Canadian Born,Etobicoke,1,Single,7.26,1,0,5.0,62812.48,362.33,13389.61,100.0,0.0,Low,0.34424028,0,Medium,40,3.0,75.7,15
1000487,Young Professionals,39,Female,Accountant,$100K-$150K,Canadian Born,Vaughan,1,Married,2.75,1,0,3.0,18683.59,124.26,4591.93,100.0,0.0,Low,0.28923205,0,Medium,24,2.7,94.3,20
1000488,Young Professionals,27,Female,Nurse,$75K-$100K,Canadian Born,Downtown Toronto,3,Married,12.67,1,0,3.0,38156.84,221.72,8193.48,100.0,0.0,Low,0.33279222,0,Medium,45,3.4,89.8,22
1000489,Young Professionals,28,Male,Accountant,$75K-$100K,Permanent Resident,North York,3,Single,9.89,0,0,5.0,33124.520000000004,134.2,4959.25,70.0,20.0,Low,0.24124934,0,Medium,49,3.9,100.0,28
1000490,Young Professionals,36,Male,Engineer,$100K-$150K,Permanent Resident,Mississauga,4,Single,0.54,0,0,2.0,20784.36,60.09,2220.58,50.0,55.0,High,0.41903073,1,High,37,2.8,98.7,23
1000491,Young Professionals,31,Female,Marketing Manager,$50K-$75K,Canadian Born,North York,3,Married,1.02,1,1,5.0,63187.29,329.57,12178.99,100.0,15.0,Low,0.71752757,1,Critical,5,2.6,79.1,29
1000492,Young Professionals,34,Male,Accountant,$75K-$100K,Permanent Resident,North York,2,Single,4.75,1,0,3.0,37047.32,182.33,6737.86,100.0,0.0,Low,0.3185592,0,Medium,25,2.9,89.3,16
1000493,Young Professionals,26,Male,Financial Analyst,$100K-$150K,Temporary Resident,Richmond Hill,2,Married,0.69,1,0,6.0,54245.19,306.88,11340.5,100.0,10.0,Low,0.3655284,0,High,33,2.9,82.3,17
1000494,Young Professionals,30,Male,Financial Analyst,$75K-$100K,Canadian Born,Scarborough,4,Divorced,4.62,1,0,6.0,62107.87,612.26,22625.57,100.0,0.0,Low,0.27911234,0,Medium,48,3.4,97.3,28
1000495,Young Professionals,34,Female,Nurse,$100K-$150K,Canadian Born,Richmond Hill,5,Married,7.47,1,0,3.0,17429.989999999998,97.46,3601.56,85.0,0.0,Low,0.36110127,0,High,20,3.5,79.1,6
1000496,Young Professionals,27,Female,Marketing Manager,$50K-$75K,Canadian Born,Richmond Hill,2,Married,2.45,1,0,4.0,72642.18,282.49,10439.19,85.0,0.0,Low,0.08994599,0,Low,67,3.1,81.0,8
1000497,Young Professionals,34,Male,Financial Analyst,$75K-$100K,Permanent Resident,Other GTA,1,Divorced,2.48,1,0,5.0,24985.43,146.34,5407.88,100.0,0.0,Low,0.41860563,1,High,75,3.8,78.5,25
1000498,Young Professionals,25,Female,Software Engineer,$75K-$100K,Permanent Resident,North York,4,Divorced,7.56,1,0,3.0,14820.5,55.13,2037.28,100.0,0.0,Low,0.46062857,1,High,26,3.6,93.5,23
1000499,Young Professionals,37,Female,Sales Manager,$75K-$100K,Canadian Born,Markham,1,Single,3.81,1,0,5.0,27302.58,62.11,2295.22,100.0,0.0,Low,0.41767973,1,High,29,3.3,100.0,15
1000500,Young Professionals,37,Male,Sales Manager,$50K-$75K,Canadian Born,Scarborough,2,Married,14.94,0,0,6.0,63237.08,578.28,21369.87,70.0,20.0,Low,0.25110766,0,Medium,60,3.7,80.0,23
1000501,Young Professionals,31,Female,Software Engineer,$100K-$150K,Permanent Resident,Downtown Toronto,2,Married,6.96,1,0,6.0,86362.17,673.8299999999999,24900.84,100.0,0.0,Low,0.35044542,0,High,24,4.0,81.9,18
1000502,Young Professionals,25,Female,Marketing Manager,$100K-$150K,Temporary Resident,Downtown Toronto,1,Single,8.94,1,0,3.0,25002.23,109.33,4040.2,100.0,0.0,Low,0.2641066,0,Medium,66,3.6,74.7,20
1000503,Young Professionals,33,Male,Sales Manager,$75K-$100K,Permanent Resident,Markham,4,Married,3.87,1,0,6.0,92394.43,465.88,17216.22,100.0,0.0,Low,0.2670163,0,Medium,26,2.7,83.2,24
1000504,Young Professionals,39,Female,Engineer,$100K-$150K,Temporary Resident,Scarborough,3,Married,3.71,1,1,4.0,40772.49,214.51,7927.04,100.0,0.0,Low,0.5948963,1,High,53,4.0,93.2,13
1000505,Young Professionals,24,Male,Engineer,$50K-$75K,Permanent Resident,Downtown Toronto,1,Widowed,13.02,1,0,3.0,61571.32,292.88000000000005,10823.14,100.0,0.0,Low,0.29254273,0,Medium,48,3.9,76.0,17
1000506,Young Professionals,32,Male,Marketing Manager,$50K-$75K,Temporary Resident,North York,1,Married,14.71,1,0,7.0,105355.82,647.0600000000001,23911.58,100.0,0.0,Low,0.29925093,0,Medium,33,3.3,83.5,22
1000507,Young Professionals,29,Female,Marketing Manager,$75K-$100K,Temporary Resident,Downtown Toronto,3,Widowed,11.26,1,0,4.0,31753.42,114.73,4239.75,100.0,0.0,Low,0.37554193,0,High,16,3.8,79.7,23
1000508,Young Professionals,38,Female,Sales Manager,$100K-$150K,Temporary Resident,Downtown Toronto,2,Married,2.62,1,0,4.0,30465.26,140.38,5187.63,100.0,0.0,Low,0.20571801,0,Medium,22,4.0,82.3,29
1000509,Young Professionals,37,Female,Financial Analyst,$100K-$150K,Canadian Born,Richmond Hill,1,Married,5.62,1,0,5.0,53971.75,334.65000000000003,12366.72,100.0,0.0,Low,0.35537896,0,High,48,2.7,91.3,21
1000510,Young Professionals,34,Non-binary/Other,Sales Manager,$100K-$150K,Temporary Resident,Markham,2,Divorced,12.79,1,0,2.0,9177.09,26.99,997.39,80.0,25.0,Low,0.5446636,1,High,18,3.9,77.7,31
1000511,Young Professionals,37,Female,Financial Analyst,$50K-$75K,Canadian Born,North York,5,Married,7.58,1,0,3.0,26067.02,119.09,4400.87,85.0,0.0,Low,0.33474067,0,Medium,37,4.2,71.2,7
1000512,Young Professionals,24,Female,Nurse,$75K-$100K,Temporary Resident,Brampton,3,Single,9.44,0,0,3.0,6712.34,82.66,3054.63,70.0,20.0,Low,0.49069342,1,High,45,3.3,86.9,29
1000513,Young Professionals,35,Female,Software Engineer,$75K-$100K,Canadian Born,Brampton,2,Single,14.61,1,0,4.0,55082.64,322.9,11932.51,100.0,0.0,Low,0.23516019,0,Medium,20,4.6,89.9,17
1000514,Young Professionals,31,Female,Accountant,$50K-$75K,Canadian Born,Vaughan,3,Common-law,6.84,1,0,4.0,24441.73,168.79,6237.5,100.0,0.0,Low,0.21642831,0,Medium,48,2.5,84.1,16
1000515,Young Professionals,28,Male,Sales Manager,$50K-$75K,Canadian Born,North York,2,Single,5.13,1,0,6.0,68518.33,604.94,22355.07,100.0,0.0,Low,0.42417085,1,High,39,5.0,93.5,20
1000516,Young Professionals,39,Female,Software Engineer,$50K-$75K,Canadian Born,North York,1,Single,5.27,1,1,5.0,65347.99999999999,356.5,13174.17,100.0,0.0,Low,0.64085495,1,Critical,1,4.3,83.9,15
1000517,Young Professionals,29,Female,Marketing Manager,$50K-$75K,Canadian Born,Scarborough,2,Common-law,14.92,0,0,4.0,35042.53999999999,333.32,12317.57,70.0,20.0,Low,0.13464358,0,Low,38,3.5,89.1,23
1000518,Young Professionals,34,Female,Software Engineer,$75K-$100K,Temporary Resident,Downtown Toronto,2,Single,6.4,1,0,4.0,83348.93,436.07,16114.61,100.0,0.0,Low,0.1763862,0,Medium,63,3.5,89.5,27
1000519,Young Professionals,30,Female,Nurse,$50K-$75K,Permanent Resident,Markham,2,Common-law,1.48,1,0,4.0,74889.09,504.0,18624.91,100.0,0.0,Low,0.2152908,0,Medium,36,3.5,79.7,28
1000520,Young Professionals,31,Male,Marketing Manager,$50K-$75K,Permanent Resident,Downtown Toronto,1,Single,0.77,1,0,3.0,39066.47,187.4,6925.22,100.0,10.0,Low,0.23616973,0,Medium,37,3.0,73.8,21
1000521,Young Professionals,35,Female,HR Specialist,$75K-$100K,Temporary Resident,Other GTA,2,Single,0.94,1,0,7.0,420594.94,1008.73,37276.8,100.0,10.0,Low,0.24797542,0,Medium,22,2.5,72.6,16
1000522,Young Professionals,36,Male,Engineer,$75K-$100K,Temporary Resident,Richmond Hill,2,Married,7.21,1,0,3.0,30509.06,149.51,5525.02,100.0,0.0,Low,0.22228855,0,Medium,17,3.7,82.6,21
1000523,Young Professionals,27,Non-binary/Other,Accountant,$100K-$150K,Permanent Resident,Scarborough,2,Single,11.69,1,1,4.0,89743.87000000001,835.29,30867.47,100.0,0.0,Low,0.10755633,0,Low,50,4.0,77.4,25
1000524,Young Professionals,32,Male,Nurse,$75K-$100K,Temporary Resident,North York,3,Divorced,2.72,1,0,6.0,50850.18000000001,297.7,11001.26,100.0,0.0,Low,0.26414424,0,Medium,50,2.6,74.7,22
1000525,Young Professionals,37,Female,Marketing Manager,$75K-$100K,Canadian Born,Etobicoke,2,Single,8.96,1,1,4.0,24522.13,147.03,5433.37,100.0,0.0,Low,0.28404713,0,Medium,56,3.7,74.7,20
1000526,Young Professionals,36,Male,Marketing Manager,$50K-$75K,Permanent Resident,Scarborough,2,Divorced,12.11,1,0,2.0,10032.0,90.54,3345.83,80.0,25.0,Low,0.18428083,0,Medium,25,3.3,91.0,20
1000527,Young Professionals,38,Female,HR Specialist,$50K-$75K,Canadian Born,Downtown Toronto,3,Single,11.25,1,0,5.0,94444.2,537.96,19879.88,100.0,0.0,Low,0.26200405,0,Medium,43,2.9,90.9,11
1000528,Young Professionals,29,Male,Marketing Manager,$75K-$100K,Permanent Resident,Mississauga,4,Single,1.31,1,0,5.0,67871.03,396.31,14645.32,100.0,0.0,Low,0.3428602,0,Medium,55,3.3,77.1,12
1000529,Young Professionals,24,Female,Marketing Manager,$50K-$75K,Permanent Resident,Scarborough,5,Single,7.37,0,0,5.0,81832.35,549.68,20312.98,70.0,20.0,Low,0.2517413,0,Medium,33,2.3,88.9,24
1000530,Young Professionals,37,Female,Accountant,$50K-$75K,Permanent Resident,North York,3,Married,13.85,1,0,4.0,21736.32,132.84,4908.99,100.0,0.0,Low,0.27627218,0,Medium,17,3.9,92.6,18
1000531,Young Professionals,24,Male,Engineer,$50K-$75K,Permanent Resident,Downtown Toronto,1,Married,6.11,1,0,9.0,151326.97,1014.08,37474.51,100.0,0.0,Low,0.24437341,0,Medium,32,3.7,87.0,24
1000532,Young Professionals,36,Non-binary/Other,Engineer,$100K-$150K,Temporary Resident,Mississauga,5,Common-law,4.8,1,0,4.0,12426.52,58.45,2159.97,100.0,0.0,Low,0.5209441,1,High,20,4.0,82.8,18
1000533,Young Professionals,29,Female,Financial Analyst,$100K-$150K,Canadian Born,North York,5,Single,10.35,1,0,4.0,32822.76,214.98,7944.41,100.0,0.0,Low,0.32707286,0,Medium,51,3.6,88.3,18
1000534,Young Professionals,31,Female,Nurse,$75K-$100K,Permanent Resident,North York,1,Married,12.68,0,0,4.0,391486.06000000006,1010.29,37334.45,70.0,20.0,Low,0.32162163,0,Medium,19,2.5,86.6,10
1000535,Young Professionals,25,Male,Nurse,$75K-$100K,Permanent Resident,Mississauga,3,Married,9.02,0,0,4.0,43304.27,293.59,10849.38,70.0,20.0,Low,0.3719859,0,High,45,4.0,78.5,11
1000536,Young Professionals,24,Female,Software Engineer,$100K-$150K,Permanent Resident,Mississauga,3,Single,3.74,1,0,6.0,75121.31,501.22,18522.18,100.0,0.0,Low,0.34794548,0,Medium,30,3.3,77.6,28
1000537,Young Professionals,39,Male,Nurse,$100K-$150K,Permanent Resident,Markham,4,Married,6.18,1,0,6.0,45753.67,458.99,16961.6,100.0,0.0,Low,0.17660552,0,Medium,15,3.0,82.0,34
1000538,Young Professionals,33,Female,Engineer,$100K-$150K,Canadian Born,Downtown Toronto,1,Single,5.15,0,0,5.0,33399.33,222.9,8237.09,70.0,20.0,Low,0.2635989,0,Medium,35,3.4,87.9,26
1000539,Young Professionals,34,Male,Marketing Manager,$50K-$75K,Canadian Born,Downtown Toronto,3,Single,6.58,0,0,6.0,71442.7,560.23,20702.85,70.0,20.0,Low,0.24458916,0,Medium,33,3.7,90.8,18
1000540,Young Professionals,29,Male,Engineer,$100K-$150K,Canadian Born,Vaughan,2,Married,12.13,1,0,4.0,481845.39,1454.12,53735.83,100.0,0.0,Low,0.24872108,0,Medium,37,3.1,77.3,32
1000541,Young Professionals,36,Male,Accountant,$100K-$150K,Temporary Resident,Brampton,1,Single,13.32,1,0,7.0,86896.37999999999,469.37,17345.19,100.0,0.0,Low,0.26876366,0,Medium,40,3.5,89.4,29
1000542,Young Professionals,38,Male,Engineer,$75K-$100K,Temporary Resident,Mississauga,2,Married,6.64,1,0,7.0,99746.96,536.91,19841.08,100.0,0.0,Low,0.1600075,0,Medium,34,5.0,91.8,24
1000543,Young Professionals,29,Male,Nurse,$100K-$150K,Permanent Resident,Mississauga,2,Common-law,5.61,0,0,4.0,28664.04,86.96000000000001,3213.54,70.0,20.0,Low,0.46055734,1,High,36,3.8,89.6,19
1000544,Young Professionals,25,Non-binary/Other,Engineer,$50K-$75K,Canadian Born,North York,2,Single,6.06,1,0,5.0,41708.94,251.96,9310.98,100.0,0.0,Low,0.4114435,1,High,29,3.5,78.6,13
1000545,Young Professionals,24,Female,Financial Analyst,$100K-$150K,Temporary Resident,Etobicoke,1,Single,7.72,0,0,6.0,350930.1,991.09,36624.93,70.0,20.0,Low,0.3155799,0,Medium,56,3.0,96.1,29
1000546,Young Professionals,39,Male,Accountant,$50K-$75K,Temporary Resident,North York,1,Married,13.22,1,0,5.0,73845.48,536.22,19815.58,100.0,0.0,Low,0.23567419,0,Medium,31,3.7,89.0,17
1000547,Young Professionals,37,Female,Marketing Manager,$50K-$75K,Temporary Resident,Vaughan,2,Single,12.27,1,0,5.0,44989.52,192.99,7131.79,100.0,0.0,Low,0.18423915,0,Medium,38,2.7,84.0,12
1000548,Young Professionals,33,Male,HR Specialist,$100K-$150K,Canadian Born,Etobicoke,3,Single,7.25,0,0,6.0,153376.47,743.5,27475.44,70.0,20.0,Low,0.15897231,0,Medium,29,4.6,86.7,23
1000549,Young Professionals,34,Female,Sales Manager,$75K-$100K,Canadian Born,Scarborough,3,Married,3.95,1,0,4.0,37538.45,159.09,5879.04,100.0,0.0,Low,0.3148616,0,Medium,47,4.0,88.6,22
1000550,Young Professionals,30,Non-binary/Other,Software Engineer,$100K-$150K,Permanent Resident,Markham,2,Common-law,9.03,1,0,4.0,46548.43,265.79,9822.05,100.0,0.0,Low,0.32471922,0,Medium,34,4.2,67.9,36
1000551,Young Professionals,33,Male,Financial Analyst,$100K-$150K,Temporary Resident,North York,1,Common-law,11.19,1,0,5.0,402547.49,898.72,33211.47,100.0,0.0,Low,0.35547504,0,High,46,3.1,79.2,19
1000552,Young Professionals,34,Male,Engineer,$50K-$75K,Permanent Resident,North York,1,Single,2.59,1,0,4.0,39926.08,274.25,10134.69,100.0,0.0,Low,0.31200024,0,Medium,33,3.2,78.0,22
1000553,Young Professionals,33,Female,Software Engineer,$100K-$150K,Canadian Born,Scarborough,4,Married,9.41,1,0,5.0,501106.68,1221.2399999999998,45129.94,100.0,0.0,Low,0.32339245,0,Medium,38,3.6,82.4,15
1000554,Young Professionals,32,Female,Financial Analyst,$50K-$75K,Temporary Resident,North York,2,Single,12.23,1,0,6.0,46683.41,352.88,13040.4,100.0,0.0,Low,0.55897164,1,High,5,4.8,79.6,21
1000555,Young Professionals,33,Female,Engineer,$50K-$75K,Canadian Born,Downtown Toronto,4,Married,3.05,1,0,7.0,57022.89,395.04,14598.38,100.0,0.0,Low,0.28552386,0,Medium,40,2.7,95.4,18
1000556,Young Professionals,29,Male,Financial Analyst,$100K-$150K,Permanent Resident,Mississauga,1,Married,2.73,0,0,4.0,58978.990000000005,457.99,16924.65,70.0,20.0,Low,0.20249118,0,Medium,18,4.0,78.2,22
1000557,Young Professionals,39,Female,Software Engineer,$100K-$150K,Permanent Resident,Brampton,2,Single,6.73,1,0,5.0,291632.42000000004,677.8,25047.55,100.0,0.0,Low,0.15207593,0,Medium,24,3.9,75.8,19
1000558,Young Professionals,39,Male,Engineer,$100K-$150K,Permanent Resident,Etobicoke,3,Married,3.16,0,0,6.0,78622.69,697.21,25764.83,70.0,20.0,Low,0.3446489,0,Medium,28,3.2,89.1,11
1000559,Young Professionals,32,Female,HR Specialist,$50K-$75K,Permanent Resident,Etobicoke,2,Married,9.54,1,1,4.0,58104.5,274.41,10140.6,100.0,0.0,Low,0.7061917,1,Critical,29,4.1,72.3,23
1000560,Young Professionals,37,Female,Sales Manager,$50K-$75K,Permanent Resident,North York,4,Single,0.93,0,0,5.0,51406.53,286.17,10575.18,70.0,30.0,Medium,0.10440128,0,Low,40,3.0,74.2,34
1000561,Young Professionals,26,Male,Financial Analyst,$75K-$100K,Permanent Resident,North York,5,Single,2.47,0,0,3.0,39082.98,289.09000000000003,10683.09,70.0,20.0,Low,0.25176144,0,Medium,18,3.2,89.9,17
1000562,Young Professionals,34,Male,HR Specialist,$75K-$100K,Permanent Resident,Downtown Toronto,4,Single,3.58,1,0,5.0,89032.89,686.93,25384.94,100.0,0.0,Low,0.2764121,0,Medium,18,4.2,84.6,15
1000563,Young Professionals,39,Male,Accountant,$100K-$150K,Canadian Born,Scarborough,1,Divorced,1.07,1,0,5.0,586231.78,1474.73,54497.46,100.0,0.0,Low,0.17905697,0,Medium,62,3.6,82.7,26
1000564,Young Professionals,24,Female,Marketing Manager,$75K-$100K,Canadian Born,Scarborough,2,Married,4.32,0,0,4.0,64294.58,388.95,14373.33,70.0,20.0,Low,0.2912004,0,Medium,42,3.3,81.2,20
1000565,Young Professionals,30,Male,Nurse,$100K-$150K,Temporary Resident,Downtown Toronto,2,Married,2.46,1,0,7.0,27009.23,178.48,6595.58,85.0,0.0,Low,0.19308804,0,Medium,4,4.3,83.6,8
1000566,Young Professionals,25,Male,Nurse,$100K-$150K,Temporary Resident,North York,2,Common-law,11.81,1,0,3.0,54559.92999999999,238.69,8820.6,100.0,0.0,Low,0.29134876,0,Medium,16,4.0,83.9,10
1000567,Young Professionals,25,Female,HR Specialist,$100K-$150K,Permanent Resident,Richmond Hill,4,Married,8.45,1,1,4.0,44053.55,220.25,8139.16,100.0,0.0,Low,0.73787653,1,Critical,29,4.6,67.9,22
1000568,Young Professionals,38,Male,Accountant,$100K-$150K,Canadian Born,North York,2,Common-law,12.43,1,0,7.0,139385.09,742.11,27424.08,100.0,0.0,Low,0.35226732,0,High,46,3.7,77.4,26
1000569,Young Professionals,36,Male,Sales Manager,$50K-$75K,Temporary Resident,Mississauga,3,Single,14.06,1,0,3.0,12707.96,79.17,2925.66,100.0,0.0,Low,0.3451749,0,Medium,32,3.5,100.0,20
1000570,Young Professionals,32,Female,Marketing Manager,$100K-$150K,Permanent Resident,Downtown Toronto,2,Single,6.62,0,0,5.0,68028.85,558.59,20642.24,55.0,20.0,Low,0.1745092,0,Medium,17,3.7,75.1,7
1000571,Young Professionals,26,Male,Marketing Manager,$50K-$75K,Permanent Resident,Richmond Hill,2,Single,2.83,1,0,5.0,68301.49,311.36,11506.06,100.0,0.0,Low,0.4088548,1,High,37,3.4,94.7,21
1000572,Young Professionals,29,Female,Sales Manager,$75K-$100K,Canadian Born,Vaughan,2,Common-law,9.42,0,0,6.0,122623.82,680.96,25164.33,70.0,20.0,Low,0.16019735,0,Medium,35,4.6,77.9,14
1000573,Young Professionals,33,Female,HR Specialist,$50K-$75K,Canadian Born,Etobicoke,1,Single,4.33,1,0,2.0,6658.04,9.46,349.59,80.0,25.0,Low,0.2849896,0,Medium,60,3.6,89.7,21
